"Code";"Name";"Age groups";"Sex";"Value and precision";"Year";"Value";"Measure Unit";"Attribute";
2400000;"ŚLĄSKIE";"20-64";"total";"numerical data";"2020";70.2;"%";"";
2400000;"ŚLĄSKIE";"20-64";"males";"numerical data";"1995";73.1;"%";"";
2400000;"ŚLĄSKIE";"20-64";"males";"numerical data";"1996";72.4;"%";"";
2400000;"ŚLĄSKIE";"20-64";"males";"numerical data";"1997";72.8;"%";"";
2400000;"ŚLĄSKIE";"20-64";"males";"numerical data";"1998";72.2;"%";"";
2400000;"ŚLĄSKIE";"20-64";"males";"numerical data";"1999";67.7;"%";"";
2400000;"ŚLĄSKIE";"20-64";"males";"numerical data";"2000";62.6;"%";"";
2400000;"ŚLĄSKIE";"20-64";"males";"numerical data";"2001";60.4;"%";"";
2400000;"ŚLĄSKIE";"20-64";"males";"numerical data";"2002";60.2;"%";"";
2400000;"ŚLĄSKIE";"20-64";"males";"numerical data";"2003";59.8;"%";"";
2400000;"ŚLĄSKIE";"20-64";"males";"numerical data";"2004";59.4;"%";"";
2400000;"ŚLĄSKIE";"20-64";"males";"numerical data";"2005";61.2;"%";"";
2400000;"ŚLĄSKIE";"20-64";"males";"numerical data";"2006";65.3;"%";"";
2400000;"ŚLĄSKIE";"20-64";"males";"numerical data";"2007";67.4;"%";"";
2400000;"ŚLĄSKIE";"20-64";"males";"numerical data";"2008";69.1;"%";"";
2400000;"ŚLĄSKIE";"20-64";"males";"numerical data";"2009";70.6;"%";"";
2400000;"ŚLĄSKIE";"20-64";"males";"numerical data";"2010";69.4;"%";"";
2400000;"ŚLĄSKIE";"20-64";"males";"numerical data";"2011";70.3;"%";"";
2400000;"ŚLĄSKIE";"20-64";"males";"numerical data";"2012";69.4;"%";"";
2400000;"ŚLĄSKIE";"20-64";"males";"numerical data";"2013";69.2;"%";"";
2400000;"ŚLĄSKIE";"20-64";"males";"numerical data";"2014";70.7;"%";"";
2400000;"ŚLĄSKIE";"20-64";"males";"numerical data";"2015";71.0;"%";"";
2400000;"ŚLĄSKIE";"20-64";"males";"numerical data";"2016";72.8;"%";"";
2400000;"ŚLĄSKIE";"20-64";"males";"numerical data";"2017";74.8;"%";"";
2400000;"ŚLĄSKIE";"20-64";"males";"numerical data";"2018";75.6;"%";"";
2400000;"ŚLĄSKIE";"20-64";"males";"numerical data";"2019";77.2;"%";"";
2400000;"ŚLĄSKIE";"20-64";"males";"numerical data";"2020";77.1;"%";"";
2400000;"ŚLĄSKIE";"20-64";"females";"numerical data";"1995";51.0;"%";"";
2400000;"ŚLĄSKIE";"20-64";"females";"numerical data";"1996";50.8;"%";"";
2400000;"ŚLĄSKIE";"20-64";"females";"numerical data";"1997";51.5;"%";"";
2400000;"ŚLĄSKIE";"20-64";"females";"numerical data";"1998";52.4;"%";"";
2400000;"ŚLĄSKIE";"20-64";"females";"numerical data";"1999";49.7;"%";"";
2400000;"ŚLĄSKIE";"20-64";"females";"numerical data";"2000";45.7;"%";"";
2400000;"ŚLĄSKIE";"20-64";"females";"numerical data";"2001";46.1;"%";"";
2400000;"ŚLĄSKIE";"20-64";"females";"numerical data";"2002";44.5;"%";"";
2400000;"ŚLĄSKIE";"20-64";"females";"numerical data";"2003";45.3;"%";"";
2400000;"ŚLĄSKIE";"20-64";"females";"numerical data";"2004";47.1;"%";"";
2400000;"ŚLĄSKIE";"20-64";"females";"numerical data";"2005";47.9;"%";"";
2400000;"ŚLĄSKIE";"20-64";"females";"numerical data";"2006";47.7;"%";"";
2400000;"ŚLĄSKIE";"20-64";"females";"numerical data";"2007";51.0;"%";"";
2400000;"ŚLĄSKIE";"20-64";"females";"numerical data";"2008";53.9;"%";"";
2400000;"ŚLĄSKIE";"20-64";"females";"numerical data";"2009";55.0;"%";"";
2400000;"ŚLĄSKIE";"20-64";"females";"numerical data";"2010";53.9;"%";"";
2400000;"ŚLĄSKIE";"20-64";"females";"numerical data";"2011";54.1;"%";"";
2400000;"ŚLĄSKIE";"20-64";"females";"numerical data";"2012";54.7;"%";"";
2400000;"ŚLĄSKIE";"20-64";"females";"numerical data";"2013";55.3;"%";"";
2400000;"ŚLĄSKIE";"20-64";"females";"numerical data";"2014";57.0;"%";"";
2400000;"ŚLĄSKIE";"20-64";"females";"numerical data";"2015";57.8;"%";"";
2400000;"ŚLĄSKIE";"20-64";"females";"numerical data";"2016";61.1;"%";"";
2400000;"ŚLĄSKIE";"20-64";"females";"numerical data";"2017";62.4;"%";"";
2400000;"ŚLĄSKIE";"20-64";"females";"numerical data";"2018";63.1;"%";"";
2400000;"ŚLĄSKIE";"20-64";"females";"numerical data";"2019";63.5;"%";"";
2400000;"ŚLĄSKIE";"20-64";"females";"numerical data";"2020";63.5;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"total";"numerical data";"1995";69.1;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"total";"numerical data";"1996";69.4;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"total";"numerical data";"1997";68.7;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"total";"numerical data";"1998";66.2;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"total";"numerical data";"1999";62.5;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"total";"numerical data";"2000";61.1;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"total";"numerical data";"2001";58.0;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"total";"numerical data";"2002";56.2;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"total";"numerical data";"2003";55.4;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"total";"numerical data";"2004";55.0;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"total";"numerical data";"2005";57.1;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"total";"numerical data";"2006";60.5;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"total";"numerical data";"2007";64.8;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"total";"numerical data";"2008";67.4;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"total";"numerical data";"2009";65.1;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"total";"numerical data";"2010";64.6;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"total";"numerical data";"2011";63.9;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"total";"numerical data";"2012";64.1;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"total";"numerical data";"2013";62.7;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"total";"numerical data";"2014";63.8;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"total";"numerical data";"2015";65.9;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"total";"numerical data";"2016";66.8;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"total";"numerical data";"2017";68.0;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"total";"numerical data";"2018";68.0;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"total";"numerical data";"2019";70.1;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"total";"numerical data";"2020";72.3;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"males";"numerical data";"1995";73.3;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"males";"numerical data";"1996";74.6;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"males";"numerical data";"1997";75.3;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"males";"numerical data";"1998";72.4;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"males";"numerical data";"1999";67.6;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"males";"numerical data";"2000";66.9;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"males";"numerical data";"2001";64.0;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"males";"numerical data";"2002";61.4;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"males";"numerical data";"2003";60.7;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"males";"numerical data";"2004";60.1;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"males";"numerical data";"2005";62.0;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"males";"numerical data";"2006";65.8;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"males";"numerical data";"2007";71.1;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"males";"numerical data";"2008";74.1;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"males";"numerical data";"2009";70.1;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"males";"numerical data";"2010";70.1;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"males";"numerical data";"2011";70.5;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"males";"numerical data";"2012";70.7;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"males";"numerical data";"2013";69.0;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"males";"numerical data";"2014";69.4;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"males";"numerical data";"2015";71.7;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"males";"numerical data";"2016";73.5;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"males";"numerical data";"2017";74.5;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"males";"numerical data";"2018";74.7;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"males";"numerical data";"2019";77.2;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"males";"numerical data";"2020";80.3;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"females";"numerical data";"1995";64.9;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"females";"numerical data";"1996";64.4;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"females";"numerical data";"1997";62.4;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"females";"numerical data";"1998";60.0;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"females";"numerical data";"1999";57.1;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"females";"numerical data";"2000";55.2;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"females";"numerical data";"2001";52.1;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"females";"numerical data";"2002";50.8;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"females";"numerical data";"2003";50.0;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"females";"numerical data";"2004";49.6;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"females";"numerical data";"2005";52.0;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"females";"numerical data";"2006";55.2;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"females";"numerical data";"2007";58.2;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"females";"numerical data";"2008";60.6;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"females";"numerical data";"2009";60.0;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"females";"numerical data";"2010";58.8;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"females";"numerical data";"2011";56.7;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"females";"numerical data";"2012";57.1;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"females";"numerical data";"2013";55.9;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"females";"numerical data";"2014";57.8;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"females";"numerical data";"2015";59.7;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"females";"numerical data";"2016";59.8;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"females";"numerical data";"2017";60.9;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"females";"numerical data";"2018";61.2;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"females";"numerical data";"2019";62.9;"%";"";
2600000;"ŚWIĘTOKRZYSKIE";"20-64";"females";"numerical data";"2020";64.1;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"total";"numerical data";"1995";58.2;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"total";"numerical data";"1996";57.1;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"total";"numerical data";"1997";57.8;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"total";"numerical data";"1998";60.8;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"total";"numerical data";"1999";56.7;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"total";"numerical data";"2000";55.1;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"total";"numerical data";"2001";54.7;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"total";"numerical data";"2002";51.5;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"total";"numerical data";"2003";53.1;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"total";"numerical data";"2004";53.9;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"total";"numerical data";"2005";55.0;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"total";"numerical data";"2006";57.2;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"total";"numerical data";"2007";60.7;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"total";"numerical data";"2008";62.1;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"total";"numerical data";"2009";61.7;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"total";"numerical data";"2010";61.2;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"total";"numerical data";"2011";59.8;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"total";"numerical data";"2012";58.5;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"total";"numerical data";"2013";59.6;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"total";"numerical data";"2014";60.3;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"total";"numerical data";"2015";61.8;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"total";"numerical data";"2016";63.3;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"total";"numerical data";"2017";65.5;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"total";"numerical data";"2018";66.7;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"total";"numerical data";"2019";68.0;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"total";"numerical data";"2020";69.5;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"males";"numerical data";"1995";65.7;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"males";"numerical data";"1996";64.6;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"males";"numerical data";"1997";65.6;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"males";"numerical data";"1998";67.8;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"males";"numerical data";"1999";63.1;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"males";"numerical data";"2000";62.4;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"males";"numerical data";"2001";62.2;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"males";"numerical data";"2002";57.4;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"males";"numerical data";"2003";59.5;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"males";"numerical data";"2004";61.0;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"males";"numerical data";"2005";62.2;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"males";"numerical data";"2006";65.3;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"males";"numerical data";"2007";68.5;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"males";"numerical data";"2008";70.4;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"males";"numerical data";"2009";70.3;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"males";"numerical data";"2010";68.2;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"males";"numerical data";"2011";68.4;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"males";"numerical data";"2012";66.3;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"males";"numerical data";"2013";66.1;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"males";"numerical data";"2014";66.9;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"males";"numerical data";"2015";69.4;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"males";"numerical data";"2016";71.4;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"males";"numerical data";"2017";74.0;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"males";"numerical data";"2018";74.6;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"males";"numerical data";"2019";76.8;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"males";"numerical data";"2020";77.8;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"females";"numerical data";"1995";50.6;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"females";"numerical data";"1996";49.9;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"females";"numerical data";"1997";50.0;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"females";"numerical data";"1998";53.6;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"females";"numerical data";"1999";50.1;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"females";"numerical data";"2000";48.1;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"females";"numerical data";"2001";47.1;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"females";"numerical data";"2002";45.6;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"females";"numerical data";"2003";46.7;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"females";"numerical data";"2004";46.6;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"females";"numerical data";"2005";47.8;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"females";"numerical data";"2006";49.1;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"females";"numerical data";"2007";53.0;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"females";"numerical data";"2008";54.0;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"females";"numerical data";"2009";53.4;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"females";"numerical data";"2010";53.9;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"females";"numerical data";"2011";51.0;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"females";"numerical data";"2012";50.6;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"females";"numerical data";"2013";52.9;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"females";"numerical data";"2014";53.6;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"females";"numerical data";"2015";54.3;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"females";"numerical data";"2016";55.1;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"females";"numerical data";"2017";56.9;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"females";"numerical data";"2018";58.6;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"females";"numerical data";"2019";59.0;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"20-64";"females";"numerical data";"2020";61.3;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"total";"numerical data";"1995";63.5;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"total";"numerical data";"1996";63.9;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"total";"numerical data";"1997";65.3;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"total";"numerical data";"1998";66.0;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"total";"numerical data";"1999";65.2;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"total";"numerical data";"2000";63.4;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"total";"numerical data";"2001";60.0;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"total";"numerical data";"2002";58.8;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"total";"numerical data";"2003";59.6;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"total";"numerical data";"2004";58.9;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"total";"numerical data";"2005";59.0;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"total";"numerical data";"2006";60.9;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"total";"numerical data";"2007";63.7;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"total";"numerical data";"2008";66.1;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"total";"numerical data";"2009";65.7;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"total";"numerical data";"2010";65.6;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"total";"numerical data";"2011";65.4;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"total";"numerical data";"2012";65.9;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"total";"numerical data";"2013";66.8;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"total";"numerical data";"2014";67.9;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"total";"numerical data";"2015";69.7;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"total";"numerical data";"2016";71.5;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"total";"numerical data";"2017";74.0;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"total";"numerical data";"2018";75.0;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"total";"numerical data";"2019";75.6;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"total";"numerical data";"2020";75.4;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"males";"numerical data";"1995";71.4;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"males";"numerical data";"1996";72.6;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"males";"numerical data";"1997";74.2;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"males";"numerical data";"1998";74.8;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"males";"numerical data";"1999";73.2;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"males";"numerical data";"2000";70.9;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"males";"numerical data";"2001";67.4;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"males";"numerical data";"2002";66.7;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"males";"numerical data";"2003";66.8;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"males";"numerical data";"2004";66.9;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"males";"numerical data";"2005";67.8;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"males";"numerical data";"2006";70.2;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"males";"numerical data";"2007";73.6;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"males";"numerical data";"2008";76.8;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"males";"numerical data";"2009";76.1;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"males";"numerical data";"2010";74.7;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"males";"numerical data";"2011";75.0;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"males";"numerical data";"2012";76.1;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"males";"numerical data";"2013";77.3;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"males";"numerical data";"2014";77.5;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"males";"numerical data";"2015";78.4;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"males";"numerical data";"2016";80.4;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"males";"numerical data";"2017";83.2;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"males";"numerical data";"2018";83.3;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"males";"numerical data";"2019";84.5;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"males";"numerical data";"2020";85.5;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"females";"numerical data";"1995";55.9;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"females";"numerical data";"1996";55.5;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"females";"numerical data";"1997";56.8;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"females";"numerical data";"1998";57.4;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"females";"numerical data";"1999";57.5;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"females";"numerical data";"2000";55.9;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"females";"numerical data";"2001";52.8;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"females";"numerical data";"2002";51.1;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"females";"numerical data";"2003";52.4;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"females";"numerical data";"2004";50.9;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"females";"numerical data";"2005";50.1;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"females";"numerical data";"2006";51.8;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"females";"numerical data";"2007";54.4;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"females";"numerical data";"2008";56.0;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"females";"numerical data";"2009";56.1;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"females";"numerical data";"2010";56.7;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"females";"numerical data";"2011";55.8;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"females";"numerical data";"2012";56.0;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"females";"numerical data";"2013";56.6;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"females";"numerical data";"2014";58.5;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"females";"numerical data";"2015";60.9;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"females";"numerical data";"2016";62.7;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"females";"numerical data";"2017";65.0;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"females";"numerical data";"2018";66.6;"%";"";
3000000;"WIELKOPOLSKIE";"20-64";"females";"numerical data";"2019";66.8;"%";"";
